mean_bpm,std_bpm,median_bpm,pnn50,mean_ecg_plf,std_ecg_plf,mean_ecg_phf,std_ecg_phf,mean_ecg_plf_phf,std_ecg_plf_phf,mean_eda_scl,std_eda_scl,slope_eda_scl,mean_amplitude_eda_scr,std_amplitude_eda_scr,mean_rise_time_eda_scr,std_rise_time_eda_scr,average_peaks_nummber_eda_scr,initial_temperature,final_temperature,delta_temperature,mean_temperature,std_temperature,delta_over_time_temperature,interpolated_slope_temperature,initial_first_derivative_temperature,final_first_derivative_temperature,delta_derivative_temperature,mean_first_derivative_temperature,std_first_derivative_temperature,delta_first_derivative_over_time_temperature,inerpolated_slope_first_derivative_temperature,mean_breath_rate_respiration,std_breath_rate_respiration,mean_inspiratory_time_respiration,std_inspiratory_time_respiration,mean_expiratory_time_respiration,std_expiratory_time_respiration,mean_timing_ratio_respiration,std_timing_ratio_respiration,mean_amplitude_respiration,std_amplitude_respiration,mean_minute_ventilation,std_minute_ventilation,mean_plf_respiration,std_plf_respiration,mean_phf_respiration,std_phf_respiration,mean_plf_phf_ratio_respiration,std_plf_phf_ratio_respiration,min_fnirs_oxy,max_fnirs_oxy,mean_fnirs_oxy,variance_fnirs_oxy,std_fnirs_oxy,skewness_fnirs_oxy,kurtosis_fnirs_oxy,power_band_fnirs_oxy,max_frequency_fnirs_oxy,median_frequency_fnirs_oxy,spectral_entropy_fnirs_oxy,mean_difference_fnirs_oxy,peak_to_peak_fnirs_oxy,slope_fnirs_oxy,zero_crossing_fnirs_oxy,polarity_fnirs_oxy,entropy_fnirs_oxy,auc_fnirs_oxy,te_fnirs_oxy,min_fnirs_deoxy,max_fnirs_deoxy,mean_fnirs_deoxy,variance_fnirs_deoxy,std_fnirs_deoxy,skewness_fnirs_deoxy,kurtosis_fnirs_deoxy,power_band_fnirs_deoxy,max_frequency_fnirs_deoxy,median_frequency_fnirs_deoxy,spectral_entropy_fnirs_deoxy,mean_difference_fnirs_deoxy,peak_to_peak_fnirs_deoxy,slope_fnirs_deoxy,zero_crossing_fnirs_deoxy,polarity_fnirs_deoxy,entropy_fnirs_deoxy,auc_fnirs_deoxy,te_fnirs_deoxy,test_phase,test_name,subject,bedford_score,encoded_bedford
0.1750976119786188,2.0872496332817874,0.16910986764356528,2.168816701856412,1.928475056671826,1.90427749431655,0.9457545153265658,1.0299791032675947,1.0897881788665857,2.1570220754683005,0.4025210437339339,3.099016449402505,1.6510992706621668,-0.7340244478004518,0.1853391886163205,-0.05336444968602234,-0.20775561960369238,-0.2188205644749228,-0.9525602494595404,-1.1141713546148917,1.7244974426644222,-1.0278777588048318,1.1518185671080967,1.1045828677958618,0.8682557857020616,0.22889458399103754,0.6193744932438491,1.0014605770428606,1.1045828677958611,0.09651432477494595,0.771390508025126,-0.12135536017391636,-2.5267375873235016,-0.5406342770504031,2.715504626982882,0.7504821348021513,1.443305613731693,0.21022497172562443,1.7244061774330899,0.5870166095210557,2.170957672707242,1.8849606915078756,-0.877375655283696,0.008243895953161686,,,,,,,1.0110239399931453,1.4862096432090308,-0.4469382316545058,0.32846230674933596,0.4923011115141614,1.5277093116934943,1.021671086836288,1.1539776812016789,-0.09799800799648177,-1.3318182697144128,1.6648493704716656,0.021633100216112047,1.8963366928422296,0.35602641246848543,0.9159230593527516,-0.6912721809551924,0.9893292700066799,-0.5025664471781366,-0.3779527030482711,0.2867281845388529,1.8029196935044522,-0.5692037040653702,0.1025784605938644,0.2938851760642861,1.7776767055954192,1.3403750459112753,1.1676996551300578,0.04836041579247666,-0.5535198840577451,1.299072972016862,0.8038944968624978,1.1960488924728356,1.7340291551129765,0.7960844828985466,0.17920031866852804,1.0453817645446168,-0.7430659794911203,-0.5653201536856693,,B,Subject_1,0.0,0
1.5374036446963077,2.8024893862441864,1.4785655731891962,0.5663043414828024,1.6916649277809983,0.4277733524640232,-2.0585393071606792,1.1943625104523983,2.9911632936058883,2.752789573792934,-0.5032321576606372,0.022585375256545682,-0.3188591879176995,0.41663231186107413,1.345804531752906,-0.46368893535251726,0.46692414976767727,2.3936158261741283,-0.7929635813130981,-0.7291125195136555,-0.18178760987122608,-0.7612544369445979,-0.1987160709923929,-0.22624272038938525,0.17718830699569757,1.3921407875881577,0.8052768537531838,0.12283987454164742,-0.22624272038938328,0.38553173664225504,-0.17108470660609465,-0.5582209293265455,-1.86733345866828,3.0670502805707653,2.1515805919761677,3.1459417167356336,-0.38805473868351237,3.141234262524645,3.1166719962055582,3.2568542505100804,0.04875168539447327,2.6297793252247454,-0.5742621567618666,2.9533600833086107,,,,,,,-0.02552266883710881,1.5165470529025997,-0.28910441748206833,0.10695515389644895,0.28602881250050205,0.6841885212087204,1.4635935958061095,0.9464225667509967,-0.3509551638626289,-0.8685467012335206,1.4574094165292624,0.7469066417726793,2.217579398871086,0.3853153312963949,1.3420244575951044,1.6142615536492144,2.6588817401119362,-0.3259160597262968,-0.3476512842625171,1.414797373789942,1.5575372748233745,-0.47193795670003164,0.9612650930647819,0.9935883700061101,0.7437799919533895,1.118762123755178,1.2633098482030536,-0.30852932038682457,-1.0676199358745107,1.0323964574776618,-0.9854096121538677,2.983691449327355,1.5095500197760727,0.642173337442801,-0.19537938015994308,0.9284000342170017,-0.5399417112266094,-0.4774399259866837,,B,Subject_10,0.0,0
0.9322263028520564,-0.02190820613958198,0.9532991115865745,1.126300722032257,-0.584171322645477,0.24709871614338763,2.1307911933614876,0.13255899753636355,-1.1270057967912936,-0.3803926466155332,-1.066834428681301,1.544147770300371,0.07871051361680048,-0.99309188776572,-0.7933334617298796,0.6067148641309335,-0.0702567928272145,-0.5582459626075688,0.04845335701242877,0.8155216227731121,2.4411447656513423,0.635011850798385,2.7964656593830814,0.9712474507410667,1.4957099860156224,0.1368782780707795,1.3029418555391692,2.304675593184999,0.9712474507410667,1.0753107593265516,1.1381211763980021,0.7714460041734562,-2.715454040917692,-0.34916466153721804,3.0202845136957284,2.0074219678829848,2.669037999585729,2.223175794253923,0.5069156814783894,2.2321823926046274,0.1527518470623346,0.40079186357429514,-0.792602945168978,-0.5355445482240226,,,,,,,-0.32600494793388146,0.13712671090136136,-0.3426521067336309,-0.45857704648779524,-0.46274512530415624,-0.4286065747411062,-0.045495408684230916,2.2936826297716446,0.6279829205576014,-0.47752730018331485,0.4115671038107581,0.8450621326429835,0.5466738091491581,0.9896272758091319,0.21922671458750365,-0.0647128423921549,2.43208940297528,-0.29053439573461337,-0.3855792658154081,-0.5365597846825599,-0.48052881668830616,-0.2061742843774562,-0.466540389078607,-0.6821728610651091,-0.09588269293319318,-0.030207919832576837,1.5607023787248473,-1.2602048332770086,-0.8698860678705977,0.4590366934790315,-0.5407837563722537,0.741715947476034,-0.20513168692357178,0.10029222748666179,0.09084625325442268,2.8559347733898353,-0.9451559794644107,-0.7153534134676375,,B,Subject_11,0.0,0
0.6621446923851435,3.0653094004530876,0.5686549472336845,1.4042785981513393,0.3763328640562931,1.0378215578392977,-1.122735206860174,0.023723791920961346,0.7813101632490137,1.5117931510279343,-1.8547400528945306,1.5886086273548823,0.6534660432365579,-1.1079715835279704,-1.0667914528078353,-1.3612391792965575,-0.6371504532292632,-0.8652861898322571,0.06750521674899462,0.16770962112558704,0.757541900948343,0.08342665348793826,2.02422813617279,0.04797431994572397,0.8268526275949042,0.6939913232879875,-0.6533829310380819,-0.019420247493578114,0.04797431994572397,1.3400381074988292,-0.23590007810924718,-0.21409013849994712,-2.4272107992462817,3.1081148077579046,1.3258253364927668,2.5001568743702918,3.063319636628738,2.910450305896082,-0.13362630849190466,2.7391367860333204,0.07790106654108424,3.047636203844188,-0.2587360955781682,2.8906824310510713,,,,,,,-0.053062615646843794,0.20404246737931114,-0.3918587727152741,-0.3196675689941738,-0.185037079299086,0.4729870000501696,0.8305163735740115,1.2590288850507203,0.30651256271791505,-0.8183259371139545,1.4474725741507606,0.35046031131681216,2.60546908166079,-0.8205952478223574,0.7307203354308739,0.5011524416994948,2.0374644399951336,-0.7392801478639814,-0.5661624367727002,0.6724133498216598,1.0293418868276376,-0.011727908504616793,0.04176963381509742,0.22005838284427168,0.6127720424835187,1.3502292219662175,0.7606042000671396,2.25540044790543,-0.3448427764752958,1.6967614324335585,0.09606939768578482,0.6686695912913906,-0.5860244035168839,0.6597016329747042,0.9839455851477908,2.608932399708652,-0.9890507743604566,-0.6309117930355441,,B,Subject_12,0.0,0
0.20690850223289461,-0.14621119507992475,0.5361447521006778,0.40002727883216566,1.7456213336160233,2.1781343879657227,-0.6012169811224326,1.0870158871454894,1.6203347005423936,2.196864193185047,0.29342200923639067,2.7569233919808864,2.3111947139423017,2.9918889058217637,2.7791198795441123,1.809058324721332,0.5010243559803014,-0.7175470712687905,-0.18172648862112736,-0.22249072677746468,0.6061684013041793,-0.20204862137029628,-0.3766807516963266,0.18893301121393316,-0.14308486014862978,0.3556167328002363,0.7177012671250441,1.0320360873270833,0.1889330112139317,-0.5228273819677441,0.2807333177132337,0.40889034951358355,-2.6677573667715313,3.1519078495097292,3.128479400045226,3.1975970550879755,2.8665537200600593,3.2759965716184256,1.3986174741484543,3.07877699337134,1.601517756351671,2.9724491277325202,-1.0621698912820468,1.9003626279266828,,,,,,,2.8494583684883326,3.1052896943088895,-0.04208303771356189,3.22751961542765,2.988495839551435,1.4316867782176765,1.297969513434781,2.503916520931078,-0.3572919462254921,0.645164409780119,1.5760651378517498,2.368458399182343,3.1154559452878523,1.169003871565123,1.312483421223405,2.086683660504548,1.512282132870338,0.23809689085627941,0.038961953399514464,3.2341864213844955,3.142203741359653,-0.7292239106886511,3.2718828910266002,3.107081142604979,2.4862122523225008,1.680064312923395,2.563492355161852,0.7231239974069225,0.5917555307996061,2.5328025672309606,1.5580215680527385,3.186585251969859,0.2311470683229195,0.7535500764861344,1.250651038867373,1.3442334627557986,-0.5345450449666382,-0.607383317089144,,B,Subject_13,0.0,0
0.15955836748241975,2.5014590686382556,0.04836088953436823,1.0,1.108909223985977,0.9394388852392881,2.4712294349007347,0.7270679713705228,-1.4548492878825607,-0.6661350890058658,-0.200648760683156,2.042781786068745,-0.2715223158676214,-0.11783475778042787,0.7001757983639436,-0.48509939816422065,0.2162377256755206,0.5922085843859011,1.177758310838873,1.1141974384881475,1.021132885243276,1.1401144794350808,1.6242916438214314,0.23515612343009668,0.27188153469378074,2.8146523830106034,1.0281650780104663,1.0862309417996785,0.2351561234300954,2.8193843173656656,0.32061157056646805,-0.19411613713443915,-2.438770835965216,2.3233829992809856,2.1929919501636985,3.190093730049832,3.015149513214597,3.2621338273463523,1.4262060393279372,3.1374318312842093,1.022584265593835,3.281308909022941,-1.3985245706156675,3.161266431718282,,,,,,,1.6753579407228636,2.014807297252836,0.7604849867849289,1.4804774246032593,1.339765509415184,0.5307526612078548,-0.33120776648417694,1.6481072177245077,-0.8800345048894036,-0.7875982243840031,1.0271088900144205,-0.16846498632050305,1.961329992512805,0.10398538175018837,0.35055637998827444,-0.1399320312191955,0.5177772640250019,-0.2597367154086404,-0.2859229153134171,0.7002938229841104,2.256149508462804,2.629602607573764,0.9469519728960475,0.9856006736402094,0.7391577715721335,0.2834271056452093,1.4867064997660793,-0.30321122443895027,-0.7064078729111265,1.4922093644281467,-0.7413845493086396,3.059500655950914,0.5251413567843188,0.4216742794809752,0.7293979855474784,1.7816303772086628,-1.1289495460610468,-1.0406911190137118,,B,Subject_14,0.0,0
1.7993100936385615,0.007891195967015216,1.8774285046197037,3.3166247903554,0.9935193352017648,1.4404278754063444,-0.20575310675461525,-1.1006512561908717,1.0386726143228533,-0.18630941362270262,-0.439399228146431,0.9391118333418041,2.210308341374493,-0.2939385397617755,-0.2393438583521794,2.539770269737952,1.5625090194974862,-0.9537238902109104,-1.5587945056685046,-1.815723694337483,0.4062171761671442,-1.6843374829195321,-0.6132766196679527,0.13560397054677298,0.17759033373534702,0.4162914710123398,-0.6224743532017964,-0.7562468984148234,0.13560397054677029,-0.896202476614264,-0.8499157196143273,0.8856119976762021,-1.8021111346633207,2.27911132873881,2.2186673794456344,2.642169259627817,2.2579539433583227,3.0373975848523136,1.9364145984975507,2.0966275060310613,1.3399819976648941,3.1394126542337477,0.5462905021704177,3.145407907738292,,,,,,,1.9716412034928108,2.7365899525422797,0.8041015007211247,3.033709205992811,2.88233342964783,0.8634608645127039,-0.32345643095472537,2.2583084670262092,0.4123597445067644,-1.1382003751541687,1.5484486019869605,0.6131365078609341,2.6647940835213446,0.23834255313589112,1.3092085069922965,1.6270822323546879,2.6228442240495333,0.07269028868769413,-0.07925567473146491,3.278713901803878,1.6431420456227612,0.3154630588445202,2.093050971196955,1.8439679932841857,2.4947548579716377,2.385330329108075,1.9266138031841666,0.41925655582867694,0.37433965007374354,1.4864659933273583,0.3511300243225335,2.8842969029630723,1.2707457354027947,0.6179368365734083,-0.2407384962768572,0.29704970478159143,-0.4758519141845904,-0.4948011986561241,,B,Subject_15,0.0,0
-1.1647762876745327,2.7508326386915076,-1.3743820250594556,1.9968447628804715,1.053275806070131,1.7313015815196942,-0.19852979286384362,2.305719162146399,0.6717048724150683,2.233093133836346,-1.0040933588570102,1.1506499360332378,-0.36964731478482094,-0.31338612962536977,0.27774256022868243,1.506580357533265,1.32320997217936,-0.8322046310574842,0.7151527286089303,1.2215480195635677,2.9414743211028527,0.9610936461052626,2.821687051285851,2.112950791742934,2.3157050921465903,-0.12495595706560216,0.7108055923477516,1.906153013446693,2.1129507917429238,2.515662257554903,0.9496160573664337,0.7719929408666767,-2.684008579201903,2.8216935513335994,3.0820276048897215,3.2581061856623865,3.169024699016392,3.26755567580658,0.563507326178911,2.634781284870583,2.207990380483303,3.1930489646579403,-1.6089741592557707,2.9570002981423253,,,,,,,1.6441861593473341,1.7091153724190777,-1.0289032172702468,1.7315631130194131,1.6409894692333808,1.1457054458434646,0.38706051503988437,0.31815711410599046,1.0417075028170748,-0.7169909023138323,1.3897866338578968,0.6426657500056674,2.652694804499429,0.8604120035917538,0.9329705697650469,-0.5167302682285955,-0.05903900604601448,-0.5517563795974133,-0.4519276543764667,2.9029584881505954,1.4825950155449699,-0.2744703415575344,2.383446244210941,2.0838864899655114,1.3923637934255135,2.960777457741306,0.5404469451779533,-0.5773502691896257,-0.3253196136919391,0.8960000733651916,1.6155067221549877,2.102567135741091,2.121072018150103,-0.4949559709314234,-1.0284958467897958,2.2794697853517483,-1.1967800608497468,-0.8817426896488999,,B,Subject_2,0.0,0
0.47625388234677835,2.673150230891519,0.4936829938919373,0.8451542547285166,2.3165155294066113,0.9733234035026184,-1.4051963984299898,-0.3059806870094289,2.6478052338640325,1.312148491160282,-0.08365477798228235,1.25038499871766,0.6400975986722086,-0.52152392506414,-0.5971093622085791,0.832849070681869,1.1813230126135736,-1.1068109037548886,-1.8740810893274986,-1.4555884629940279,1.3706485078654298,-1.74361125917635,1.800104017785685,0.6779595540616531,-0.13778239113209637,-0.5424053297267039,0.8824963275080383,1.0137438938852688,0.6779595540617223,1.1674392452895321,0.3962710634551136,0.003811389297073764,-1.112664583156356,1.7969511646900056,1.4658713673142307,1.7226241026863205,1.6659675412996795,2.0184019468539387,0.7428460290277841,2.136137054798842,2.373063994502803,2.640502024656503,-0.8210355976998882,1.6725063291761848,,,,,,,2.4438332087505508,3.186523694334215,-0.5177424957424968,3.1464067128460265,2.848509591566493,2.761987659200231,3.219518279594415,1.3298222201827077,-0.8893880489263769,-0.20131497606373253,2.2076958527639805,0.8453991738518516,3.255920392578223,0.6016192439412982,0.1589192149108214,2.8057670308784335,0.7985880821865449,0.5338487821465808,1.640869902411468,2.4485757608280574,3.1320286947029516,-0.34452634159632445,3.046623919761829,2.712590040410525,1.6267625519055955,2.7044027525439067,1.2531628480350665,-0.7683498199278322,-0.13906664511081498,1.9405918519250904,1.2451370635356478,2.9770690534342386,2.649870850481646,0.6957372569250356,1.505182892449543,2.918015270541102,0.25498734914500304,0.2972680154452328,,B,Subject_3,0.0,0
-0.08059057242468652,2.3477858105398592,-0.3115719560114817,3.3166247903554,2.458127421782933,1.9532553325217497,-0.5850338464794866,0.28957235367294376,1.8650823315696758,2.396741986822181,-1.2325715884118147,0.05890588025167888,-0.29934928061297583,0.6350038256319592,0.2294626453113926,1.1346965226642067,1.4375991125370673,-0.19693588259993147,-0.5902026964413278,0.3428267585887032,3.215443474547751,-0.05947856301532842,3.2891849882819906,2.7777144731155867,2.635095567712134,1.825140234599545,1.6614518974135966,2.2297400514116887,2.7777144731155814,2.622063968086664,1.3123857621659965,0.5711427143034192,-1.7176959916940875,3.2168160978015568,2.9356204240957977,3.2310169591524893,2.073256889396369,3.221377342788641,3.0125413119722735,3.265857444301494,0.08339760977911484,3.1425574774827365,-0.5448538845953917,3.066570191481911,,,,,,,3.23415132733872,3.222296482165268,-0.5595476606859059,3.225529636871841,3.0618234381924663,0.009422496070345152,1.25403465826961,2.6797338892337828,-0.3225691032117937,-0.5627596587588799,1.9422024067206134,-0.1894955797097987,3.1241125809270303,1.483995591348587,0.9995860208497435,-0.331665149285066,2.4981750216980663,0.5437250773966958,0.5431836929874753,3.2162073871204244,3.2012993241298777,-0.42923607079780596,3.2377466293206276,3.0730031009334753,2.0469411215280133,1.3060251785141708,2.807110590297908,-0.4068719464766902,-1.0473666967489785,1.7905531071402632,0.4709290233652434,3.235702688929264,1.0331306039428756,0.9133838317886461,-0.6602569089842343,3.066642036343104,-0.44360820054870115,-0.3754209220844638,,B,Subject_4,0.0,0
